"ballot_id","MP_id","surname","origin","party","gvt_party_at_home","vote_type_id","vote_id","ballot_pass","ft_process_step","ft_topic_id","ft_topic","ft_for","ft_against","ft_abstention","ft_absent","ballot_date","ballot_type_id","gvt_type_dk","gvt_bloc_dk","comment","ballot_result_string"
292,"294","Jakobsen","GL","SIU",TRUE,"3","115423",FALSE,"1. (eneste) behandling",4665,"Forslag til folketingsbeslutning om etablering af en whistleblowerordning på forsvarsområdet.",9,95,0,75,2014-01-23,1,"coalition","left",NA,"Forkastet

9 stemmer for forslaget (EL, UFG)

95 stemmer imod forslaget (V, S, DF, RV, SF, LA, KF)

0 stemmer hverken for eller imod forslaget

"
292,"13","Olsvig","GL","IA",FALSE,"3","115438",FALSE,"1. (eneste) behandling",4665,"Forslag til folketingsbeslutning om etablering af en whistleblowerordning på forsvarsområdet.",9,95,0,75,2014-01-23,1,"coalition","left",NA,"Forkastet

9 stemmer for forslaget (EL, UFG)

95 stemmer imod forslaget (V, S, DF, RV, SF, LA, KF)

0 stemmer hverken for eller imod forslaget

"
293,"247","Joensen","FO","B",TRUE,"3","115590",TRUE,"3. behandling",5240,"Forslag til lov om ændring af ligningsloven og forskellige andre love. (Fremrykning af skatte- og afgiftslempelser og forhøjelse af beskæftigelsesfradrag m.v.).",98,8,0,73,2014-01-28,1,"coalition","left",NA,"Vedtaget

98 stemmer for forslaget (V, S, DF, RV, SF, LA, KF, UFG)

8 stemmer imod forslaget (EL)

0 stemmer hverken for eller imod forslaget

"
293,"262","Skaale","FO","C",FALSE,"3","115595",TRUE,"3. behandling",5240,"Forslag til lov om ændring af ligningsloven og forskellige andre love. (Fremrykning af skatte- og afgiftslempelser og forhøjelse af beskæftigelsesfradrag m.v.).",98,8,0,73,2014-01-28,1,"coalition","left",NA,"Vedtaget

98 stemmer for forslaget (V, S, DF, RV, SF, LA, KF, UFG)

8 stemmer imod forslaget (EL)

0 stemmer hverken for eller imod forslaget

"
293,"294","Jakobsen","GL","SIU",TRUE,"3","115599",TRUE,"3. behandling",5240,"Forslag til lov om ændring af ligningsloven og forskellige andre love. (Fremrykning af skatte- og afgiftslempelser og forhøjelse af beskæftigelsesfradrag m.v.).",98,8,0,73,2014-01-28,1,"coalition","left",NA,"Vedtaget

98 stemmer for forslaget (V, S, DF, RV, SF, LA, KF, UFG)

8 stemmer imod forslaget (EL)

0 stemmer hverken for eller imod forslaget

"
293,"13","Olsvig","GL","IA",FALSE,"3","115616",TRUE,"3. behandling",5240,"Forslag til lov om ændring af ligningsloven og forskellige andre love. (Fremrykning af skatte- og afgiftslempelser og forhøjelse af beskæftigelsesfradrag m.v.).",98,8,0,73,2014-01-28,1,"coalition","left",NA,"Vedtaget

98 stemmer for forslaget (V, S, DF, RV, SF, LA, KF, UFG)

8 stemmer imod forslaget (EL)

0 stemmer hverken for eller imod forslaget

"
294,"247","Joensen","FO","B",TRUE,"3","115775",FALSE,"2. (sidste) behandling",5165,"Forslag til folketingsbeslutning om at trække aktstykke 37 af 3. december 2013 om kapitaludvidelse i DONG Energy A/S m.v. tilbage.",30,94,2,53,2014-01-30,1,"coalition","left",NA,"Forkastet

30 stemmer for forslaget (DF, EL, UFG)

94 stemmer imod forslaget (V, S, RV, SF, LA, KF)

2 stemmer hverken for eller imod forslaget (Eigil Andersen (SF), Karsten Hønge (SF))

"
294,"262","Skaale","FO","C",FALSE,"3","115782",FALSE,"2. (sidste) behandling",5165,"Forslag til folketingsbeslutning om at trække aktstykke 37 af 3. december 2013 om kapitaludvidelse i DONG Energy A/S m.v. tilbage.",30,94,2,53,2014-01-30,1,"coalition","left",NA,"Forkastet

30 stemmer for forslaget (DF, EL, UFG)

94 stemmer imod forslaget (V, S, RV, SF, LA, KF)

2 stemmer hverken for eller imod forslaget (Eigil Andersen (SF), Karsten Hønge (SF))

"
294,"294","Jakobsen","GL","SIU",TRUE,"3","115785",FALSE,"2. (sidste) behandling",5165,"Forslag til folketingsbeslutning om at trække aktstykke 37 af 3. december 2013 om kapitaludvidelse i DONG Energy A/S m.v. tilbage.",30,94,2,53,2014-01-30,1,"coalition","left",NA,"Forkastet

30 stemmer for forslaget (DF, EL, UFG)

94 stemmer imod forslaget (V, S, RV, SF, LA, KF)

2 stemmer hverken for eller imod forslaget (Eigil Andersen (SF), Karsten Hønge (SF))

"
294,"13","Olsvig","GL","IA",FALSE,"3","115795",FALSE,"2. (sidste) behandling",5165,"Forslag til folketingsbeslutning om at trække aktstykke 37 af 3. december 2013 om kapitaludvidelse i DONG Energy A/S m.v. tilbage.",30,94,2,53,2014-01-30,1,"coalition","left",NA,"Forkastet

30 stemmer for forslaget (DF, EL, UFG)

94 stemmer imod forslaget (V, S, RV, SF, LA, KF)

2 stemmer hverken for eller imod forslaget (Eigil Andersen (SF), Karsten Hønge (SF))

"
295,"247","Joensen","FO","B",TRUE,"3","115952",FALSE,"2. (sidste) behandling",5165,"Forslag til folketingsbeslutning om at trække aktstykke 37 af 3. december 2013 om kapitaludvidelse i DONG Energy A/S m.v. tilbage.",30,94,0,55,2014-01-30,1,"coalition","left",NA,"Forkastet

30 stemmer for forslaget (DF, EL, UFG)

94 stemmer imod forslaget (V, S, RV, SF, LA, KF)

0 stemmer hverken for eller imod forslaget

"
295,"262","Skaale","FO","C",FALSE,"3","115961",FALSE,"2. (sidste) behandling",5165,"Forslag til folketingsbeslutning om at trække aktstykke 37 af 3. december 2013 om kapitaludvidelse i DONG Energy A/S m.v. tilbage.",30,94,0,55,2014-01-30,1,"coalition","left",NA,"Forkastet

30 stemmer for forslaget (DF, EL, UFG)

94 stemmer imod forslaget (V, S, RV, SF, LA, KF)

0 stemmer hverken for eller imod forslaget

"
295,"294","Jakobsen","GL","SIU",TRUE,"3","115965",FALSE,"2. (sidste) behandling",5165,"Forslag til folketingsbeslutning om at trække aktstykke 37 af 3. december 2013 om kapitaludvidelse i DONG Energy A/S m.v. tilbage.",30,94,0,55,2014-01-30,1,"coalition","left",NA,"Forkastet

30 stemmer for forslaget (DF, EL, UFG)

94 stemmer imod forslaget (V, S, RV, SF, LA, KF)

0 stemmer hverken for eller imod forslaget

"
295,"13","Olsvig","GL","IA",FALSE,"3","115974",FALSE,"2. (sidste) behandling",5165,"Forslag til folketingsbeslutning om at trække aktstykke 37 af 3. december 2013 om kapitaludvidelse i DONG Energy A/S m.v. tilbage.",30,94,0,55,2014-01-30,1,"coalition","left",NA,"Forkastet

30 stemmer for forslaget (DF, EL, UFG)

94 stemmer imod forslaget (V, S, RV, SF, LA, KF)

0 stemmer hverken for eller imod forslaget

"
261,"247","Joensen","FO","B",TRUE,"3","116129",TRUE,"Behandling",266,"Folketinget noterer sig, at Politiets Efterretningstjeneste varetager indsatsen mod spionage mod Danmark og danske interesser, og at indsatsen er et af kerneområderne for efterretningstjenesten.

Folketinget noterer sig i den sammenhæng, at Politiets Efterretningstjeneste ikke finder grundlag for at antage, at amerikanske efterretningsaktiviteter på ulovlig vis er rettet mod Danmark eller danske interesser, herunder danske ministre eller medlemmer af Folketinget.

Folketinget noterer sig desuden, at heller ikke Forsvarets Efterretningstjeneste har grundlag for at antage, at der foregår ulovlige amerikanske efterretningsaktiviteter rettet mod Danmark eller danske interesser.

Folketinget noterer sig, at Politiets Efterretningstjeneste og Forsvarets Efterretningstjeneste inden for deres kompetenceområder har et godt og nødvendigt samarbejde med udenlandske partnere, og at dette samarbejde foregår i overensstemmelse med dansk ret.",94,8,5,72,2014-02-04,3,"coalition","left",NA,"Vedtaget

94 stemmer for forslaget (V, S, DF, RV, SF, KF)

8 stemmer imod forslaget (EL, UFG)

5 stemmer hverken for eller imod forslaget (LA)

"
261,"262","Skaale","FO","C",FALSE,"3","116135",TRUE,"Behandling",266,"Folketinget noterer sig, at Politiets Efterretningstjeneste varetager indsatsen mod spionage mod Danmark og danske interesser, og at indsatsen er et af kerneområderne for efterretningstjenesten.

Folketinget noterer sig i den sammenhæng, at Politiets Efterretningstjeneste ikke finder grundlag for at antage, at amerikanske efterretningsaktiviteter på ulovlig vis er rettet mod Danmark eller danske interesser, herunder danske ministre eller medlemmer af Folketinget.

Folketinget noterer sig desuden, at heller ikke Forsvarets Efterretningstjeneste har grundlag for at antage, at der foregår ulovlige amerikanske efterretningsaktiviteter rettet mod Danmark eller danske interesser.

Folketinget noterer sig, at Politiets Efterretningstjeneste og Forsvarets Efterretningstjeneste inden for deres kompetenceområder har et godt og nødvendigt samarbejde med udenlandske partnere, og at dette samarbejde foregår i overensstemmelse med dansk ret.",94,8,5,72,2014-02-04,3,"coalition","left",NA,"Vedtaget

94 stemmer for forslaget (V, S, DF, RV, SF, KF)

8 stemmer imod forslaget (EL, UFG)

5 stemmer hverken for eller imod forslaget (LA)

"
261,"294","Jakobsen","GL","SIU",TRUE,"3","116138",TRUE,"Behandling",266,"Folketinget noterer sig, at Politiets Efterretningstjeneste varetager indsatsen mod spionage mod Danmark og danske interesser, og at indsatsen er et af kerneområderne for efterretningstjenesten.

Folketinget noterer sig i den sammenhæng, at Politiets Efterretningstjeneste ikke finder grundlag for at antage, at amerikanske efterretningsaktiviteter på ulovlig vis er rettet mod Danmark eller danske interesser, herunder danske ministre eller medlemmer af Folketinget.

Folketinget noterer sig desuden, at heller ikke Forsvarets Efterretningstjeneste har grundlag for at antage, at der foregår ulovlige amerikanske efterretningsaktiviteter rettet mod Danmark eller danske interesser.

Folketinget noterer sig, at Politiets Efterretningstjeneste og Forsvarets Efterretningstjeneste inden for deres kompetenceområder har et godt og nødvendigt samarbejde med udenlandske partnere, og at dette samarbejde foregår i overensstemmelse med dansk ret.",94,8,5,72,2014-02-04,3,"coalition","left",NA,"Vedtaget

94 stemmer for forslaget (V, S, DF, RV, SF, KF)

8 stemmer imod forslaget (EL, UFG)

5 stemmer hverken for eller imod forslaget (LA)

"
261,"13","Olsvig","GL","IA",FALSE,"3","116156",TRUE,"Behandling",266,"Folketinget noterer sig, at Politiets Efterretningstjeneste varetager indsatsen mod spionage mod Danmark og danske interesser, og at indsatsen er et af kerneområderne for efterretningstjenesten.

Folketinget noterer sig i den sammenhæng, at Politiets Efterretningstjeneste ikke finder grundlag for at antage, at amerikanske efterretningsaktiviteter på ulovlig vis er rettet mod Danmark eller danske interesser, herunder danske ministre eller medlemmer af Folketinget.

Folketinget noterer sig desuden, at heller ikke Forsvarets Efterretningstjeneste har grundlag for at antage, at der foregår ulovlige amerikanske efterretningsaktiviteter rettet mod Danmark eller danske interesser.

Folketinget noterer sig, at Politiets Efterretningstjeneste og Forsvarets Efterretningstjeneste inden for deres kompetenceområder har et godt og nødvendigt samarbejde med udenlandske partnere, og at dette samarbejde foregår i overensstemmelse med dansk ret.",94,8,5,72,2014-02-04,3,"coalition","left",NA,"Vedtaget

94 stemmer for forslaget (V, S, DF, RV, SF, KF)

8 stemmer imod forslaget (EL, UFG)

5 stemmer hverken for eller imod forslaget (LA)

"
262,"247","Joensen","FO","B",TRUE,"3","116311",FALSE,"2. behandling",4806,"Forslag til lov om ændring af postloven. (Ændringer i vilkår for varetagelsen af befordringspligten og præciseringer af lovens anvendelsesområde, post til døren m.v.).",14,94,0,71,2014-02-04,1,"coalition","left",NA,"Forkastet

14 stemmer for forslaget (Steen Gade (SF), EL, LA)

94 stemmer imod forslaget (V, S, DF, RV, SF, KF, UFG)

0 stemmer hverken for eller imod forslaget

"
262,"262","Skaale","FO","C",FALSE,"3","116317",FALSE,"2. behandling",4806,"Forslag til lov om ændring af postloven. (Ændringer i vilkår for varetagelsen af befordringspligten og præciseringer af lovens anvendelsesområde, post til døren m.v.).",14,94,0,71,2014-02-04,1,"coalition","left",NA,"Forkastet

14 stemmer for forslaget (Steen Gade (SF), EL, LA)

94 stemmer imod forslaget (V, S, DF, RV, SF, KF, UFG)

0 stemmer hverken for eller imod forslaget

"
262,"294","Jakobsen","GL","SIU",TRUE,"3","116320",FALSE,"2. behandling",4806,"Forslag til lov om ændring af postloven. (Ændringer i vilkår for varetagelsen af befordringspligten og præciseringer af lovens anvendelsesområde, post til døren m.v.).",14,94,0,71,2014-02-04,1,"coalition","left",NA,"Forkastet

14 stemmer for forslaget (Steen Gade (SF), EL, LA)

94 stemmer imod forslaget (V, S, DF, RV, SF, KF, UFG)

0 stemmer hverken for eller imod forslaget

"
262,"13","Olsvig","GL","IA",FALSE,"3","116335",FALSE,"2. behandling",4806,"Forslag til lov om ændring af postloven. (Ændringer i vilkår for varetagelsen af befordringspligten og præciseringer af lovens anvendelsesområde, post til døren m.v.).",14,94,0,71,2014-02-04,1,"coalition","left",NA,"Forkastet

14 stemmer for forslaget (Steen Gade (SF), EL, LA)

94 stemmer imod forslaget (V, S, DF, RV, SF, KF, UFG)

0 stemmer hverken for eller imod forslaget

"
263,"247","Joensen","FO","B",TRUE,"3","116493",TRUE,"3. behandling",5071,"Forslag til lov om ændring af selskabsskatteloven. (Henstand med exitskat ved selskabers overførsel af aktiver og passiver til et andet EU-/EØS-land).",92,22,0,65,2014-02-06,1,"coalition","left",NA,"Vedtaget

92 stemmer for forslaget (V, S, RV, SF, LA, KF)

22 stemmer imod forslaget (DF, EL, UFG)

0 stemmer hverken for eller imod forslaget

"
263,"262","Skaale","FO","C",FALSE,"3","116496",TRUE,"3. behandling",5071,"Forslag til lov om ændring af selskabsskatteloven. (Henstand med exitskat ved selskabers overførsel af aktiver og passiver til et andet EU-/EØS-land).",92,22,0,65,2014-02-06,1,"coalition","left",NA,"Vedtaget

92 stemmer for forslaget (V, S, RV, SF, LA, KF)

22 stemmer imod forslaget (DF, EL, UFG)

0 stemmer hverken for eller imod forslaget

"
263,"294","Jakobsen","GL","SIU",TRUE,"3","116499",TRUE,"3. behandling",5071,"Forslag til lov om ændring af selskabsskatteloven. (Henstand med exitskat ved selskabers overførsel af aktiver og passiver til et andet EU-/EØS-land).",92,22,0,65,2014-02-06,1,"coalition","left",NA,"Vedtaget

92 stemmer for forslaget (V, S, RV, SF, LA, KF)

22 stemmer imod forslaget (DF, EL, UFG)

0 stemmer hverken for eller imod forslaget

"
263,"13","Olsvig","GL","IA",FALSE,"3","116514",TRUE,"3. behandling",5071,"Forslag til lov om ændring af selskabsskatteloven. (Henstand med exitskat ved selskabers overførsel af aktiver og passiver til et andet EU-/EØS-land).",92,22,0,65,2014-02-06,1,"coalition","left",NA,"Vedtaget

92 stemmer for forslaget (V, S, RV, SF, LA, KF)

22 stemmer imod forslaget (DF, EL, UFG)

0 stemmer hverken for eller imod forslaget

"
264,"247","Joensen","FO","B",TRUE,"3","116672",TRUE,"3. behandling",4808,"Forslag til lov om letbane på Ring 3.",112,0,0,67,2014-02-06,1,"coalition","left",NA,"Vedtaget

112 stemmer for forslaget (V, S, DF, RV, SF, EL, LA, KF, UFG)

0 stemmer imod forslaget

0 stemmer hverken for eller imod forslaget

"
264,"262","Skaale","FO","C",FALSE,"3","116676",TRUE,"3. behandling",4808,"Forslag til lov om letbane på Ring 3.",112,0,0,67,2014-02-06,1,"coalition","left",NA,"Vedtaget

112 stemmer for forslaget (V, S, DF, RV, SF, EL, LA, KF, UFG)

0 stemmer imod forslaget

0 stemmer hverken for eller imod forslaget

"
264,"294","Jakobsen","GL","SIU",TRUE,"3","116679",TRUE,"3. behandling",4808,"Forslag til lov om letbane på Ring 3.",112,0,0,67,2014-02-06,1,"coalition","left",NA,"Vedtaget

112 stemmer for forslaget (V, S, DF, RV, SF, EL, LA, KF, UFG)

0 stemmer imod forslaget

0 stemmer hverken for eller imod forslaget

"
264,"13","Olsvig","GL","IA",FALSE,"3","116693",TRUE,"3. behandling",4808,"Forslag til lov om letbane på Ring 3.",112,0,0,67,2014-02-06,1,"coalition","left",NA,"Vedtaget

112 stemmer for forslaget (V, S, DF, RV, SF, EL, LA, KF, UFG)

0 stemmer imod forslaget

0 stemmer hverken for eller imod forslaget

"
265,"247","Joensen","FO","B",TRUE,"3","116852",TRUE,"3. behandling",5103,"Forslag til lov om ændring af sundhedsloven. (Ophævelse af den offentlige rejsesygesikring).",85,27,0,67,2014-02-06,1,"coalition","left",NA,"Vedtaget

85 stemmer for forslaget (V, S, RV, SF, KF)

27 stemmer imod forslaget (DF, EL, LA, UFG)

0 stemmer hverken for eller imod forslaget

"
265,"262","Skaale","FO","C",FALSE,"3","116855",TRUE,"3. behandling",5103,"Forslag til lov om ændring af sundhedsloven. (Ophævelse af den offentlige rejsesygesikring).",85,27,0,67,2014-02-06,1,"coalition","left",NA,"Vedtaget

85 stemmer for forslaget (V, S, RV, SF, KF)

27 stemmer imod forslaget (DF, EL, LA, UFG)

0 stemmer hverken for eller imod forslaget

"
265,"294","Jakobsen","GL","SIU",TRUE,"3","116858",TRUE,"3. behandling",5103,"Forslag til lov om ændring af sundhedsloven. (Ophævelse af den offentlige rejsesygesikring).",85,27,0,67,2014-02-06,1,"coalition","left",NA,"Vedtaget

85 stemmer for forslaget (V, S, RV, SF, KF)

27 stemmer imod forslaget (DF, EL, LA, UFG)

0 stemmer hverken for eller imod forslaget

"
265,"13","Olsvig","GL","IA",FALSE,"3","116872",TRUE,"3. behandling",5103,"Forslag til lov om ændring af sundhedsloven. (Ophævelse af den offentlige rejsesygesikring).",85,27,0,67,2014-02-06,1,"coalition","left",NA,"Vedtaget

85 stemmer for forslaget (V, S, RV, SF, KF)

27 stemmer imod forslaget (DF, EL, LA, UFG)

0 stemmer hverken for eller imod forslaget

"
266,"247","Joensen","FO","B",TRUE,"3","117030",TRUE,"3. behandling",4450,"Forslag til lov om ændring af lov om administration af tilskud fra Den Europæiske Regionalfond og Den Europæiske Socialfond. (Tilpasning af reglerne for administration af forordningerne om Regionalfonden og Socialfonden m.v.).",95,18,0,66,2014-02-06,1,"coalition","left",NA,"Vedtaget

95 stemmer for forslaget (V, S, RV, SF, EL, KF, UFG)

18 stemmer imod forslaget (DF, LA)

0 stemmer hverken for eller imod forslaget

"
266,"262","Skaale","FO","C",FALSE,"3","117033",TRUE,"3. behandling",4450,"Forslag til lov om ændring af lov om administration af tilskud fra Den Europæiske Regionalfond og Den Europæiske Socialfond. (Tilpasning af reglerne for administration af forordningerne om Regionalfonden og Socialfonden m.v.).",95,18,0,66,2014-02-06,1,"coalition","left",NA,"Vedtaget

95 stemmer for forslaget (V, S, RV, SF, EL, KF, UFG)

18 stemmer imod forslaget (DF, LA)

0 stemmer hverken for eller imod forslaget

"
266,"294","Jakobsen","GL","SIU",TRUE,"3","117036",TRUE,"3. behandling",4450,"Forslag til lov om ændring af lov om administration af tilskud fra Den Europæiske Regionalfond og Den Europæiske Socialfond. (Tilpasning af reglerne for administration af forordningerne om Regionalfonden og Socialfonden m.v.).",95,18,0,66,2014-02-06,1,"coalition","left",NA,"Vedtaget

95 stemmer for forslaget (V, S, RV, SF, EL, KF, UFG)

18 stemmer imod forslaget (DF, LA)

0 stemmer hverken for eller imod forslaget

"
266,"13","Olsvig","GL","IA",FALSE,"3","117051",TRUE,"3. behandling",4450,"Forslag til lov om ændring af lov om administration af tilskud fra Den Europæiske Regionalfond og Den Europæiske Socialfond. (Tilpasning af reglerne for administration af forordningerne om Regionalfonden og Socialfonden m.v.).",95,18,0,66,2014-02-06,1,"coalition","left",NA,"Vedtaget

95 stemmer for forslaget (V, S, RV, SF, EL, KF, UFG)

18 stemmer imod forslaget (DF, LA)

0 stemmer hverken for eller imod forslaget

"
267,"247","Joensen","FO","B",TRUE,"3","117209",TRUE,"3. behandling",4452,"Forslag til lov om ændring af lov om administration af forordning om oprettelse af en europæisk gruppe for territorialt samarbejde (EGTS). (Tilpasning af reglerne for administration af EGTS-forordningen).",96,17,0,66,2014-02-06,1,"coalition","left",NA,"Vedtaget

96 stemmer for forslaget (V, S, RV, SF, EL, KF, UFG)

17 stemmer imod forslaget (DF, LA)

0 stemmer hverken for eller imod forslaget

"
267,"262","Skaale","FO","C",FALSE,"3","117212",TRUE,"3. behandling",4452,"Forslag til lov om ændring af lov om administration af forordning om oprettelse af en europæisk gruppe for territorialt samarbejde (EGTS). (Tilpasning af reglerne for administration af EGTS-forordningen).",96,17,0,66,2014-02-06,1,"coalition","left",NA,"Vedtaget

96 stemmer for forslaget (V, S, RV, SF, EL, KF, UFG)

17 stemmer imod forslaget (DF, LA)

0 stemmer hverken for eller imod forslaget

"
267,"294","Jakobsen","GL","SIU",TRUE,"3","117215",TRUE,"3. behandling",4452,"Forslag til lov om ændring af lov om administration af forordning om oprettelse af en europæisk gruppe for territorialt samarbejde (EGTS). (Tilpasning af reglerne for administration af EGTS-forordningen).",96,17,0,66,2014-02-06,1,"coalition","left",NA,"Vedtaget

96 stemmer for forslaget (V, S, RV, SF, EL, KF, UFG)

17 stemmer imod forslaget (DF, LA)

0 stemmer hverken for eller imod forslaget

"
267,"13","Olsvig","GL","IA",FALSE,"3","117230",TRUE,"3. behandling",4452,"Forslag til lov om ændring af lov om administration af forordning om oprettelse af en europæisk gruppe for territorialt samarbejde (EGTS). (Tilpasning af reglerne for administration af EGTS-forordningen).",96,17,0,66,2014-02-06,1,"coalition","left",NA,"Vedtaget

96 stemmer for forslaget (V, S, RV, SF, EL, KF, UFG)

17 stemmer imod forslaget (DF, LA)

0 stemmer hverken for eller imod forslaget

"
268,"247","Joensen","FO","B",TRUE,"3","117385",TRUE,"Behandling",375,"Folketinget konstaterer, at regeringens målsætning er at mindske fattigdom og ulighed, og at regeringen som led heri har fastlagt en fattigdomsgrænse. Folketinget konstaterer også, at fattigdommen i Danmark er vokset gennem de sidste 10-15 år.

Folketinget opfordrer derfor regeringen til at arbejde videre med udviklingen af fattigdomsbegrebet, især med hensyn til budget- og afsavnsmetoden.

Folketinget hilser det velkommen, at regeringen vil foretage årlige fattigdomsredegørelser, og finder, at det bør danne baggrund for en årlig status og drøftelse i Folketinget, der også skal inddrage uafhængige organisationers og eksperters vurderinger. Folketinget opfordrer regeringen til, at redegørelsen skal indeholde en vurdering af konsekvenserne af relevant lovgivning for udviklingen i fattigdom.

Folketinget opfordrer regeringen til – i indeværende år – at tage initiativ til en drøftelse af, hvordan man kan nedbringe antallet af fattige frem mod 2020.",56,52,0,71,2014-02-18,3,"coalition","left",NA,"Vedtaget

56 stemmer for forslaget (S, RV, SF, EL, UFG)

52 stemmer imod forslaget (V, DF, LA, KF)

0 stemmer hverken for eller imod forslaget

"
